galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
3000169000000,3000169000145,-1,3000169000000,63000300001067,63000300001067,3000169000000,3000169000001,-1,0,63,0.0,121.26653,14531,44.566692,22.966537,16.433794,58067,4,2,1,254.76466,16.79897,-469.12228,1550,121.26653,0.1734177,173.41782,204.55148,1.1938165,5.6536846,0.44891286,11.687775,0.394178,0.0028312802,0.027573822,0.09270243,0.0022029723,0.2120566,0.0068208734,0.1498552,0.0,41.334755,0.033386815,0.11356821,-20.399632,-21.259033,-21.975473,-22.60362,-24.1954,-17.719954,-18.512203,-19.186483,-19.733437,-21.064896,-20.346561,-21.21561,-21.940313,-22.577885,-24.187733,9.01191,894
3000169000001,3000169000145,3000169000000,3000169000001,62000300001085,62000300001085,3000169000000,3000169000002,-1,0,62,0.019932542,134.77884,14531,44.517994,22.967043,16.529133,58067,4,2,1,233.37833,3.2217276,-457.43893,1492,134.77884,0.17872944,180.08717,207.18855,1.1859463,5.652042,0.44891286,13.9599085,0.43141758,0.0028285058,0.027442453,0.0926645,0.0022029723,0.21149276,0.007467527,0.48147076,0.0,42.613045,0.027843224,0.10937999,-20.50065,-21.32237,-22.025251,-22.645561,-24.228006,-17.743286,-18.53445,-19.207834,-19.753916,-21.084045,-20.415382,-21.256634,-21.972902,-22.607397,-24.216562,8.751063,51
3000169000002,3000169000145,3000169000001,3000169000002,61000300001109,61000300001109,3000169000000,3000169000003,-1,0,61,0.041403063,143.6436,14531,44.46918,22.967796,16.62583,58071,4,2,1,205.45808,-10.375538,-441.64648,1484,143.6436,0.18155105,184.46489,207.60194,1.1978673,5.6465163,0.44891286,15.425115,0.47009358,0.0028251617,0.027669415,0.09253688,0.0022029723,0.21040823,0.008161896,0.54500204,0.0,42.905792,0.026991522,0.10652406,-20.55673,-21.367691,-22.065342,-22.681812,-24.261066,-17.768204,-18.558073,-19.230404,-19.775488,-21.104076,-20.475292,-21.301092,-22.011408,-22.64231,-24.249271,8.483637,473
3000169000003,3000169000145,3000169000002,3000169000003,60000300001115,60000300001115,3000169000000,3000169000004,-1,0,60,0.064493395,146.6559,14531,44.42181,22.97976,16.722858,58071,4,2,1,178.45544,-21.698761,-427.45532,1431,146.6559,0.18169183,186.3168,208.34276,1.2093636,5.6399884,0.44891286,15.889321,0.51673806,0.0028214226,0.027931532,0.092386216,0.0022029723,0.20911281,0.00900227,0.90173703,0.0,43.06826,0.024010312,0.10504266,-20.642187,-21.424837,-22.111479,-22.720987,-24.291094,-17.79471,-18.583046,-19.254171,-19.798065,-21.12505,-20.525293,-21.334526,-22.0394,-22.668242,-24.275066,8.20543,631
3000169000004,3000169000145,3000169000003,3000169000004,59000300001128,59000300001128,3000169000000,3000169000005,-1,0,59,0.08928783,147.00017,14531,44.37987,22.99126,16.837692,58071,4,2,1,158.69987,-20.654966,-406.95932,1517,147.00017,0.18060754,187.09447,207.55356,1.2439814,5.6287584,0.44891286,15.877243,0.5680272,0.00281745,0.028591137,0.09212764,0.0022029723,0.20717707,0.009945895,0.3808509,0.0,43.17044,0.029262198,0.10400505,-20.630283,-21.436749,-22.12731,-22.736917,-24.307066,-17.822813,-18.60947,-19.279226,-19.821815,-21.146849,-20.555883,-21.376808,-22.078943,-22.701494,-24.296425,7.9221845,809
3000169000005,3000169000145,3000169000004,3000169000005,58000300001103,58000300001103,3000169000000,3000169000006,-1,0,58,0.11588337,145.27885,14531,44.353374,23.005936,16.93714,58071,4,2,1,128.98979,-23.175371,-375.8164,1513,145.27885,0.17856477,187.0567,210.83447,1.2207994,5.6238422,0.44891286,15.549307,0.6358438,0.0028133427,0.028377611,0.09201409,0.0022029723,0.20603701,0.011154315,2.4003506,7.066843E-6,43.273483,0.03019391,0.1035453,-20.75181,-21.517689,-22.189909,-22.78878,-24.347393,-17.852837,-18.637524,-19.305685,-19.846785,-21.16966,-20.685394,-21.463257,-22.145838,-22.756523,-24.337767,7.6187205,153
3000169000006,3000169000115,3000169000005,3000169000006,57000300001056,57000300001056,3000169000000,3000169000007,3000169000116,0,57,0.14438343,141.4059,14531,44.332657,23.018003,17.044472,58071,4,2,1,101.356964,-22.783344,-361.52887,1367,141.4059,0.17552,186.1403,202.53558,1.2801679,5.5261917,0.38328177,14.73646,0.68970543,0.0025548358,0.029674944,0.090957634,0.0018713032,0.20142876,0.012220441,1.7793629,0.0,43.789444,0.01881183,0.102702364,-20.848667,-21.569347,-22.232698,-22.829664,-24.38523,-17.693478,-18.478579,-19.14662,-19.687096,-21.008087,-20.653667,-21.415232,-22.108416,-22.737984,-24.35687,7.3244157,826
3000169000007,3000169000115,3000169000006,3000169000007,56000300001073,56000300001073,3000169000000,3000169000008,-1,0,56,0.17489761,130.64769,14531,44.300575,23.020245,17.149937,58071,4,2,1,106.797806,-22.02099,-342.79047,1411,130.64769,0.16941935,182.11232,210.31084,1.2098618,5.501742,0.38328177,12.927357,0.75846684,0.0025512723,0.02896996,0.090382375,0.0018713032,0.19977564,0.013529898,0.875846,0.0,43.75484,0.02287047,0.10404585,-20.782675,-21.552166,-22.228704,-22.830069,-24.390842,-17.727598,-18.510221,-19.176338,-19.715189,-21.034082,-20.664095,-21.456171,-22.150988,-22.772957,-24.373539,7.0260224,285
3000169000008,3000169000115,3000169000007,3000169000008,55000300001007,55000300001007,3000169000000,3000169000009,-1,0,55,0.20754863,108.70094,14531,44.277378,23.018784,17.24695,58071,4,2,1,91.90518,-25.054644,-319.83813,1334,108.70094,0.15777946,172.13191,206.73819,1.094906,5.489382,0.38328177,9.105341,0.81408834,0.0025483302,0.026882157,0.09008189,0.0018713032,0.19660656,0.0144877015,1.5878866,0.0,43.63104,0.017087625,0.108917214,-20.910248,-21.640232,-22.30208,-22.896076,-24.449333,-17.764252,-18.54418,-19.208336,-19.745522,-21.062693,-20.661032,-21.447031,-22.145525,-22.77833,-24.40971,6.7023277,672
3000169000009,3000169000115,3000169000008,3000169000009,54000300001027,54000300001027,3000169000000,3000169000010,-1,0,54,0.24246909,105.43045,14531,44.252167,23.030388,17.353924,58071,4,2,1,89.85739,-27.656645,-308.6611,1305,105.43045,0.1544986,171.31316,208.66112,1.0307941,5.4664354,0.38328177,8.4874935,0.8313147,0.0025458797,0.024571795,0.08952667,0.0018713032,0.19599973,0.014313957,1.7149724,0.0,43.67432,0.014886022,0.10946495,-20.976524,-21.695147,-22.351124,-22.940718,-24.489346,-17.802471,-18.579227,-19.241056,-19.776274,-21.091301,-20.7217,-21.494614,-22.1886,-22.819414,-24.45014,6.382449,154
