galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
142000000,142000115,-1,142000000,63000000000629,63000000000629,142000000,142000001,-1,0,63,0.0,56.02875,2990,20.589758,29.35947,30.371555,32245,2,3,3,92.9225,-100.18841,-134.19388,908,56.02875,0.13406542,134.0655,143.77437,0.8530911,1.4770386,0.26655987,4.21065,2.22624,0.0013967343,0.0114638,0.014653388,0.002319371,0.03137534,0.015326287,2.0018892,0.0,43.3472,0.011662786,0.097478084,-20.503391,-20.991095,-21.512274,-21.984163,-23.350933,-17.241009,-18.074856,-18.770414,-19.354733,-20.815971,-20.367567,-20.889025,-21.433344,-21.927843,-23.33452,5.9060173,965
142000001,142000115,142000000,142000001,62000000000636,62000000000636,142000000,142000002,-1,0,62,0.019932542,54.823833,2990,20.570946,29.381449,30.395489,32245,2,3,3,94.83026,-101.04564,-137.18079,886,54.823833,0.13242765,133.43364,148.89644,0.8656353,1.4550952,0.26655987,3.965188,2.2752454,0.0013963,0.011301459,0.014363497,0.002319371,0.03039912,0.015543206,1.676486,0.0,43.32658,0.013019487,0.09718476,-20.4899,-20.995726,-21.521112,-21.994001,-23.357763,-17.275229,-18.106033,-18.799316,-19.38141,-20.8403,-20.320492,-20.877644,-21.432308,-21.930473,-23.337923,5.729655,912
142000002,142000115,142000001,142000002,61000000000643,61000000000643,142000000,142000003,-1,0,61,0.041403063,56.02875,2990,20.55087,29.394361,30.430954,32245,2,3,3,95.19994,-101.39784,-137.92958,891,56.02875,0.13264991,134.77892,162.95665,0.8442303,1.4358518,0.26655987,4.1238728,2.3587105,0.001395846,0.01089286,0.014115026,0.002319371,0.02949462,0.01601474,1.5527415,0.0,43.309963,0.013364981,0.09346298,-20.51729,-21.015432,-21.531195,-21.997362,-23.35167,-17.312193,-18.139463,-18.830048,-19.40941,-20.865072,-20.359339,-20.904785,-21.447155,-21.936447,-23.33176,5.5287495,779
142000003,142000115,142000002,142000003,60000000000641,60000000000641,142000000,142000004,-1,0,60,0.064493395,55.51236,2990,20.533768,29.400455,30.46195,32245,2,3,3,93.99392,-97.583984,-136.00479,848,55.51236,0.1314313,134.77689,135.97269,0.83312094,1.4172536,0.26655987,3.946428,2.472328,0.0013953702,0.010587581,0.013877632,0.002319371,0.02824055,0.016728383,1.420666,0.0,43.278774,0.013775964,0.09160023,-20.617687,-21.08803,-21.583637,-22.039225,-23.382948,-17.353268,-18.176548,-18.864067,-19.440357,-20.892334,-20.54156,-21.027454,-21.535519,-22.00453,-23.37279,5.3115687,34
142000004,142000115,142000003,142000004,59000000000661,59000000000661,142000000,142000005,-1,0,59,0.08928783,58.86892,2990,20.507206,29.423925,30.501947,32244,2,3,3,98.32151,-99.20781,-145.35419,794,58.86892,0.1331247,137.90616,133.5593,0.7991279,1.3995596,0.26655987,4.4153705,2.614819,0.0013948516,0.010200432,0.013654036,0.002319371,0.026797866,0.017712945,8.627422,0.0,43.231518,0.013641055,0.084490374,-20.882858,-21.278267,-21.728706,-22.159292,-23.461884,-17.39976,-18.218592,-18.90262,-19.475412,-20.923485,-20.792158,-21.208326,-21.673517,-22.11913,-23.449434,5.077536,860
142000005,142000081,142000004,142000005,58000000000628,58000000000628,142000000,142000006,142000082,0,58,0.11588337,57.405804,2990,20.481903,29.448158,30.541998,32244,2,3,3,96.85456,-99.35051,-145.61076,762,57.405804,0.13103287,137.26434,136.20338,1.4136531,1.0871187,0.06549617,4.075192,2.1456866,5.676086E-4,0.0125308195,0.0106597105,3.9041394E-4,0.02161514,0.015051932,3.3257887,0.0,43.711052,0.013086808,0.08014711,-20.720602,-21.079145,-21.518955,-21.938284,-23.216413,-15.8432455,-16.638405,-17.312979,-17.867167,-19.239483,-20.596579,-20.98412,-21.444551,-21.884216,-23.199635,4.880081,644
142000006,142000081,142000005,142000006,57000000000649,57000000000649,142000000,142000007,-1,0,57,0.14438343,59.815643,2990,20.453882,29.482344,30.58848,32244,2,3,3,97.83233,-100.84275,-145.76733,759,59.815643,0.1317576,139.72995,140.84349,1.2766497,1.0427536,0.06549617,4.7154527,2.091929,5.673661E-4,0.01070519,0.010282031,3.9041394E-4,0.021078894,0.015392023,2.7988696,0.0,43.77138,0.012982884,0.07685471,-20.598448,-20.978544,-21.433355,-21.863682,-23.166134,-15.884789,-16.677048,-17.349552,-17.90187,-19.273518,-20.49338,-20.899536,-21.372223,-21.81957,-23.152517,4.760452,877
142000007,142000081,142000006,142000007,56000000000654,56000000000654,142000000,142000008,-1,0,56,0.17489761,59.64351,2990,20.42638,29.520039,30.619375,32244,2,3,3,99.93011,-104.15276,-148.06514,723,59.64351,0.13045181,140.22534,150.21011,1.0448072,1.004295,0.06549617,5.095619,2.1022727,5.67078E-4,0.008880735,0.009964283,3.9041394E-4,0.01977176,0.016371125,2.0779293,0.0,43.808964,0.012298762,0.07575762,-20.433277,-20.8462,-21.320593,-21.762285,-23.078218,-15.927857,-16.716513,-17.386366,-17.93619,-19.306288,-20.316349,-20.761774,-21.25635,-21.71599,-23.063448,4.6064844,270
142000008,142000081,142000007,142000008,55000000000659,55000000000659,142000000,142000009,-1,0,55,0.20754863,56.373016,2990,20.383125,29.581806,30.664022,32244,2,3,3,98.906006,-101.10528,-144.43056,757,56.373016,0.12676415,138.29529,166.04909,0.7563217,0.97497064,0.06549617,4.759319,2.2036836,5.6678377E-4,0.007262741,0.009706938,3.9041394E-4,0.018485721,0.017966174,1.3545767,0.0,43.800026,0.010239311,0.077362634,-20.326973,-20.769154,-21.26138,-21.71601,-23.053694,-15.973222,-16.757439,-17.423874,-17.970356,-19.337624,-20.214622,-20.684235,-21.194826,-21.667591,-23.038568,4.401197,659
142000009,142000081,142000008,142000009,54000000000625,54000000000624,142000000,142000010,-1,0,54,0.24246909,52.844322,2990,20.345974,29.63626,30.712002,32244,2,3,3,131.77403,-156.23935,-150.43474,91,52.844322,0.12272564,136.08224,117.42497,0.38997278,0.9553959,0.06549617,4.3607373,2.3914468,5.6650076E-4,0.0057959734,0.009495259,3.9041394E-4,0.01694219,0.02013036,4.613124,0.0,43.7668,0.0032332647,0.078300126,-20.649738,-21.006338,-21.47488,-21.920717,-23.240189,-16.022867,-16.802092,-17.464622,-18.007273,-19.37098,-19.808245,-20.325567,-20.90781,-21.480516,-23.073305,4.141193,594
